algo,step,u,v,capacity,utilization,up
heuristic_no_delay,4,F,M,57.44398512492053,0.0,True
heuristic_no_delay,4,M,F,57.44398512492053,0.0,True
heuristic_no_delay,4,F,N,27.045250471953022,0.0,True
heuristic_no_delay,4,N,F,27.045250471953022,0.0,True
heuristic_no_delay,4,G,K,78.74716441760097,0.0,True
heuristic_no_delay,4,K,G,78.74716441760097,0.0,True
heuristic_no_delay,4,G,M,60.09275267868955,0.0,True
heuristic_no_delay,4,M,G,60.09275267868955,0.0,True
heuristic_no_delay,4,H,I,33.04691391907383,0.0,True
heuristic_no_delay,4,I,H,33.04691391907383,0.0,True
heuristic_no_delay,4,H,J,38.442486491492815,0.0,True
heuristic_no_delay,4,J,H,38.442486491492815,0.0,True
heuristic_no_delay,4,H,N,73.41548381854531,0.0,True
heuristic_no_delay,4,N,H,73.41548381854531,0.0,True
heuristic_no_delay,4,H,O,57.81407709762046,0.0,True
heuristic_no_delay,4,O,H,57.81407709762046,0.0,True
heuristic_no_delay,4,I,K,34.73124898620571,0.0,True
heuristic_no_delay,4,K,I,34.73124898620571,0.0,True
heuristic_no_delay,4,I,M,25.83376567621533,0.0,True
heuristic_no_delay,4,M,I,25.83376567621533,0.0,True
heuristic_no_delay,4,I,N,73.67238894587685,0.0,True
heuristic_no_delay,4,N,I,73.67238894587685,0.0,True
heuristic_no_delay,4,J,M,45.71898067977815,0.0,True
heuristic_no_delay,4,M,J,45.71898067977815,0.0,True
heuristic_no_delay,4,J,N,74.57414460097336,0.0,True
heuristic_no_delay,4,N,J,74.57414460097336,0.0,True
heuristic_no_delay,4,K,N,60.455023308662746,0.0,True
heuristic_no_delay,4,N,K,60.455023308662746,0.0,True
heuristic_no_delay,4,L,N,58.51563433155407,0.0,True
heuristic_no_delay,4,N,L,58.51563433155407,0.0,True
heuristic_no_delay,4,L,O,31.957596703122682,0.0,True
heuristic_no_delay,4,O,L,31.957596703122682,0.0,True
heuristic_no_delay,4,M,N,24.222988214297434,0.0,True
heuristic_no_delay,4,N,M,24.222988214297434,0.0,True
heuristic_no_delay,4,M,O,46.2872183609134,0.0,True
heuristic_no_delay,4,O,M,46.2872183609134,0.0,True
heuristic_no_delay,4,N,O,68.93996285423216,0.0,True
heuristic_no_delay,4,O,N,68.93996285423216,0.0,True
heuristic_no_delay,5,A,B,35.970423384352436,0.0,True
heuristic_no_delay,5,B,A,35.970423384352436,0.0,True
heuristic_no_delay,5,A,D,39.04273505109231,0.0,True
heuristic_no_delay,5,D,A,39.04273505109231,0.0,True
heuristic_no_delay,5,A,G,31.33813920709726,0.0,True
heuristic_no_delay,5,G,A,31.33813920709726,0.0,True
heuristic_no_delay,5,B,C,33.6332662421983,0.0,True
heuristic_no_delay,5,C,B,33.6332662421983,0.0,True
heuristic_no_delay,5,B,D,74.64873706223574,0.0,True
heuristic_no_delay,5,D,B,74.64873706223574,0.0,True
heuristic_no_delay,5,B,E,32.55523914133637,0.0,True
heuristic_no_delay,5,E,B,32.55523914133637,0.0,True
heuristic_no_delay,5,B,K,73.2530125308891,0.0,True
heuristic_no_delay,5,K,B,73.2530125308891,0.0,True
heuristic_no_delay,5,B,N,42.064380090612865,0.0,True
heuristic_no_delay,5,N,B,42.064380090612865,0.0,True
heuristic_no_delay,5,C,D,78.70086437048818,0.0,True
heuristic_no_delay,5,D,C,78.70086437048818,0.0,True
heuristic_no_delay,5,C,E,63.54952197056993,0.0,True
heuristic_no_delay,5,E,C,63.54952197056993,0.0,True
heuristic_no_delay,5,C,F,22.010223403330727,0.0,True
heuristic_no_delay,5,F,C,22.010223403330727,0.0,True
heuristic_no_delay,5,C,G,75.57894807848994,0.0,True
heuristic_no_delay,5,G,C,75.57894807848994,0.0,True
heuristic_no_delay,5,C,I,44.18562402776694,0.0,True
heuristic_no_delay,5,I,C,44.18562402776694,0.0,True
heuristic_no_delay,5,C,J,58.36512218414315,0.0,True
heuristic_no_delay,5,J,C,58.36512218414315,0.0,True
heuristic_no_delay,5,C,M,38.08965362308838,0.0,True
heuristic_no_delay,5,M,C,38.08965362308838,0.0,True
heuristic_no_delay,5,C,N,29.578950315200476,0.0,True
heuristic_no_delay,5,N,C,29.578950315200476,0.0,True
heuristic_no_delay,5,D,F,50.00955449915601,8.056943309131281,True
heuristic_no_delay,5,F,D,50.00955449915601,8.056943309131281,True
heuristic_no_delay,5,D,H,49.64356187171657,0.0,True
heuristic_no_delay,5,H,D,49.64356187171657,0.0,True
heuristic_no_delay,5,D,I,56.30000529431061,0.0,True
heuristic_no_delay,5,I,D,56.30000529431061,0.0,True
heuristic_no_delay,5,D,J,51.991763189828205,0.0,True
heuristic_no_delay,5,J,D,51.991763189828205,0.0,True
heuristic_no_delay,5,D,K,71.00359978351344,0.0,True
heuristic_no_delay,5,K,D,71.00359978351344,0.0,True
heuristic_no_delay,5,D,L,53.58103919101485,8.056943309131281,True
heuristic_no_delay,5,L,D,53.58103919101485,8.056943309131281,True
heuristic_no_delay,5,D,M,37.680019342175804,0.0,True
heuristic_no_delay,5,M,D,37.680019342175804,0.0,True
heuristic_no_delay,5,E,G,78.60474135603619,4.306135258436866,True
heuristic_no_delay,5,G,E,78.60474135603619,4.306135258436866,True
heuristic_no_delay,5,E,H,36.58939244936226,4.306135258436866,True
heuristic_no_delay,5,H,E,36.58939244936226,4.306135258436866,True
heuristic_no_delay,5,E,M,65.45782694655597,0.0,True
heuristic_no_delay,5,M,E,65.45782694655597,0.0,True
heuristic_no_delay,5,E,N,76.22045536508304,0.0,True
heuristic_no_delay,5,N,E,76.22045536508304,0.0,True
heuristic_no_delay,5,F,G,60.462953806762215,0.0,True
heuristic_no_delay,5,G,F,60.462953806762215,0.0,True
heuristic_no_delay,5,F,I,22.296014438276494,0.0,True
heuristic_no_delay,5,I,F,22.296014438276494,0.0,True
heuristic_no_delay,5,F,J,62.2360774065752,0.0,True
heuristic_no_delay,5,J,F,62.2360774065752,0.0,True
heuristic_no_delay,5,F,K,41.6604604610538,0.0,True
heuristic_no_delay,5,K,F,41.6604604610538,0.0,True
heuristic_no_delay,5,F,M,57.44398512492053,0.0,True
heuristic_no_delay,5,M,F,57.44398512492053,0.0,True
heuristic_no_delay,5,F,N,27.045250471953022,0.0,True
heuristic_no_delay,5,N,F,27.045250471953022,0.0,True
heuristic_no_delay,5,G,K,78.74716441760097,0.0,True
heuristic_no_delay,5,K,G,78.74716441760097,0.0,True
heuristic_no_delay,5,G,M,60.09275267868955,0.0,True
heuristic_no_delay,5,M,G,60.09275267868955,0.0,True
heuristic_no_delay,5,H,I,33.04691391907383,0.0,True
heuristic_no_delay,5,I,H,33.04691391907383,0.0,True
heuristic_no_delay,5,H,J,38.442486491492815,0.0,True
heuristic_no_delay,5,J,H,38.442486491492815,0.0,True
heuristic_no_delay,5,H,N,73.41548381854531,0.0,True
heuristic_no_delay,5,N,H,73.41548381854531,0.0,True
heuristic_no_delay,5,H,O,57.81407709762046,0.0,True
heuristic_no_delay,5,O,H,57.81407709762046,0.0,True
heuristic_no_delay,5,I,K,34.73124898620571,0.0,True
heuristic_no_delay,5,K,I,34.73124898620571,0.0,True
heuristic_no_delay,5,I,M,25.83376567621533,0.0,True
heuristic_no_delay,5,M,I,25.83376567621533,0.0,True
heuristic_no_delay,5,I,N,73.67238894587685,0.0,True
heuristic_no_delay,5,N,I,73.67238894587685,0.0,True
heuristic_no_delay,5,J,M,45.71898067977815,0.0,True
heuristic_no_delay,5,M,J,45.71898067977815,0.0,True
heuristic_no_delay,5,J,N,74.57414460097336,0.0,True
heuristic_no_delay,5,N,J,74.57414460097336,0.0,True
heuristic_no_delay,5,K,N,60.455023308662746,0.0,True
heuristic_no_delay,5,N,K,60.455023308662746,0.0,True
heuristic_no_delay,5,L,N,58.51563433155407,0.0,True
heuristic_no_delay,5,N,L,58.51563433155407,0.0,True
heuristic_no_delay,5,L,O,31.957596703122682,0.0,True
heuristic_no_delay,5,O,L,31.957596703122682,0.0,True
heuristic_no_delay,5,M,N,24.222988214297434,0.0,True
heuristic_no_delay,5,N,M,24.222988214297434,0.0,True
heuristic_no_delay,5,M,O,46.2872183609134,0.0,True
heuristic_no_delay,5,O,M,46.2872183609134,0.0,True
heuristic_no_delay,5,N,O,68.93996285423216,0.0,True
heuristic_no_delay,5,O,N,68.93996285423216,0.0,True
heuristic_no_delay,6,A,B,35.970423384352436,0.0,True
heuristic_no_delay,6,B,A,35.970423384352436,0.0,True
heuristic_no_delay,6,A,D,39.04273505109231,0.0,True
heuristic_no_delay,6,D,A,39.04273505109231,0.0,True
heuristic_no_delay,6,A,G,31.33813920709726,0.0,True
heuristic_no_delay,6,G,A,31.33813920709726,0.0,True
heuristic_no_delay,6,B,C,33.6332662421983,0.0,True
heuristic_no_delay,6,C,B,33.6332662421983,0.0,True
heuristic_no_delay,6,B,D,74.64873706223574,0.0,True
heuristic_no_delay,6,D,B,74.64873706223574,0.0,True
heuristic_no_delay,6,B,E,32.55523914133637,0.0,True
heuristic_no_delay,6,E,B,32.55523914133637,0.0,True
heuristic_no_delay,6,B,K,73.2530125308891,0.0,True
heuristic_no_delay,6,K,B,73.2530125308891,0.0,True
heuristic_no_delay,6,B,N,42.064380090612865,0.0,True
heuristic_no_delay,6,N,B,42.064380090612865,0.0,True
heuristic_no_delay,6,C,D,78.70086437048818,0.0,True
heuristic_no_delay,6,D,C,78.70086437048818,0.0,True
heuristic_no_delay,6,C,E,63.54952197056993,0.0,True
heuristic_no_delay,6,E,C,63.54952197056993,0.0,True
heuristic_no_delay,6,C,F,22.010223403330727,0.0,True
heuristic_no_delay,6,F,C,22.010223403330727,0.0,True
heuristic_no_delay,6,C,G,75.57894807848994,0.0,True
heuristic_no_delay,6,G,C,75.57894807848994,0.0,True
heuristic_no_delay,6,C,I,44.18562402776694,4.96921177879121,True
heuristic_no_delay,6,I,C,44.18562402776694,4.96921177879121,True
heuristic_no_delay,6,C,J,58.36512218414315,0.0,True
heuristic_no_delay,6,J,C,58.36512218414315,0.0,True
heuristic_no_delay,6,C,M,38.08965362308838,0.0,True
heuristic_no_delay,6,M,C,38.08965362308838,0.0,True
heuristic_no_delay,6,C,N,29.578950315200476,0.0,True
heuristic_no_delay,6,N,C,29.578950315200476,0.0,True
heuristic_no_delay,6,D,F,50.00955449915601,8.056943309131281,True
heuristic_no_delay,6,F,D,50.00955449915601,8.056943309131281,True
heuristic_no_delay,6,D,H,49.64356187171657,0.0,True
heuristic_no_delay,6,H,D,49.64356187171657,0.0,True
heuristic_no_delay,6,D,I,56.30000529431061,0.0,True
heuristic_no_delay,6,I,D,56.30000529431061,0.0,True
heuristic_no_delay,6,D,J,51.991763189828205,0.0,True
heuristic_no_delay,6,J,D,51.991763189828205,0.0,True
heuristic_no_delay,6,D,K,71.00359978351344,0.0,True
heuristic_no_delay,6,K,D,71.00359978351344,0.0,True
heuristic_no_delay,6,D,L,53.58103919101485,8.056943309131281,True
heuristic_no_delay,6,L,D,53.58103919101485,8.056943309131281,True
heuristic_no_delay,6,D,M,37.680019342175804,0.0,True
heuristic_no_delay,6,M,D,37.680019342175804,0.0,True
heuristic_no_delay,6,E,G,78.60474135603619,4.306135258436866,True
heuristic_no_delay,6,G,E,78.60474135603619,4.306135258436866,True
heuristic_no_delay,6,E,H,36.58939244936226,4.306135258436866,True
heuristic_no_delay,6,H,E,36.58939244936226,4.306135258436866,True
heuristic_no_delay,6,E,M,65.45782694655597,0.0,True
heuristic_no_delay,6,M,E,65.45782694655597,0.0,True
heuristic_no_delay,6,E,N,76.22045536508304,0.0,True
heuristic_no_delay,6,N,E,76.22045536508304,0.0,True
heuristic_no_delay,6,F,G,60.462953806762215,0.0,True
heuristic_no_delay,6,G,F,60.462953806762215,0.0,True
heuristic_no_delay,6,F,I,22.296014438276494,0.0,True
heuristic_no_delay,6,I,F,22.296014438276494,0.0,True
heuristic_no_delay,6,F,J,62.2360774065752,0.0,True
heuristic_no_delay,6,J,F,62.2360774065752,0.0,True
heuristic_no_delay,6,F,K,41.6604604610538,0.0,True
heuristic_no_delay,6,K,F,41.6604604610538,0.0,True
heuristic_no_delay,6,F,M,57.44398512492053,0.0,True
heuristic_no_delay,6,M,F,57.44398512492053,0.0,True
heuristic_no_delay,6,F,N,27.045250471953022,0.0,True
heuristic_no_delay,6,N,F,27.045250471953022,0.0,True
heuristic_no_delay,6,G,K,78.74716441760097,0.0,True
heuristic_no_delay,6,K,G,78.74716441760097,0.0,True
heuristic_no_delay,6,G,M,60.09275267868955,0.0,True
heuristic_no_delay,6,M,G,60.09275267868955,0.0,True
heuristic_no_delay,6,H,I,33.04691391907383,0.0,True
heuristic_no_delay,6,I,H,33.04691391907383,0.0,True
heuristic_no_delay,6,H,J,38.442486491492815,0.0,True
heuristic_no_delay,6,J,H,38.442486491492815,0.0,True
heuristic_no_delay,6,H,N,73.41548381854531,0.0,True
heuristic_no_delay,6,N,H,73.41548381854531,0.0,True
heuristic_no_delay,6,H,O,57.81407709762046,0.0,True
heuristic_no_delay,6,O,H,57.81407709762046,0.0,True
heuristic_no_delay,6,I,K,34.73124898620571,0.0,True
heuristic_no_delay,6,K,I,34.73124898620571,0.0,True
heuristic_no_delay,6,I,M,25.83376567621533,0.0,True
heuristic_no_delay,6,M,I,25.83376567621533,0.0,True
heuristic_no_delay,6,I,N,73.67238894587685,0.0,True
heuristic_no_delay,6,N,I,73.67238894587685,0.0,True
heuristic_no_delay,6,J,M,45.71898067977815,0.0,True
heuristic_no_delay,6,M,J,45.71898067977815,0.0,True
heuristic_no_delay,6,J,N,74.57414460097336,0.0,True
heuristic_no_delay,6,N,J,74.57414460097336,0.0,True
heuristic_no_delay,6,K,N,60.455023308662746,0.0,True
heuristic_no_delay,6,N,K,60.455023308662746,0.0,True
heuristic_no_delay,6,L,N,58.51563433155407,0.0,True
heuristic_no_delay,6,N,L,58.51563433155407,0.0,True
heuristic_no_delay,6,L,O,31.957596703122682,0.0,True
heuristic_no_delay,6,O,L,31.957596703122682,0.0,True
heuristic_no_delay,6,M,N,24.222988214297434,0.0,True
heuristic_no_delay,6,N,M,24.222988214297434,0.0,True
heuristic_no_delay,6,M,O,46.2872183609134,0.0,True
heuristic_no_delay,6,O,M,46.2872183609134,0.0,True
heuristic_no_delay,6,N,O,68.93996285423216,0.0,True
heuristic_no_delay,6,O,N,68.93996285423216,0.0,True
heuristic_no_delay,7,A,B,35.970423384352436,0.0,True
heuristic_no_delay,7,B,A,35.970423384352436,0.0,True
heuristic_no_delay,7,A,D,39.04273505109231,0.0,True
heuristic_no_delay,7,D,A,39.04273505109231,0.0,True
heuristic_no_delay,7,A,G,31.33813920709726,0.0,True
heuristic_no_delay,7,G,A,31.33813920709726,0.0,True
heuristic_no_delay,7,B,C,33.6332662421983,0.0,True
heuristic_no_delay,7,C,B,33.6332662421983,0.0,True
heuristic_no_delay,7,B,D,74.64873706223574,0.0,True
heuristic_no_delay,7,D,B,74.64873706223574,0.0,True
heuristic_no_delay,7,B,E,32.55523914133637,0.0,True
heuristic_no_delay,7,E,B,32.55523914133637,0.0,True
heuristic_no_delay,7,B,K,73.2530125308891,0.0,True
heuristic_no_delay,7,K,B,73.2530125308891,0.0,True
heuristic_no_delay,7,B,N,42.064380090612865,0.0,True
heuristic_no_delay,7,N,B,42.064380090612865,0.0,True
heuristic_no_delay,7,C,D,78.70086437048818,0.0,True
heuristic_no_delay,7,D,C,78.70086437048818,0.0,True
heuristic_no_delay,7,C,E,63.54952197056993,0.0,True
heuristic_no_delay,7,E,C,63.54952197056993,0.0,True
heuristic_no_delay,7,C,F,22.010223403330727,0.0,True
heuristic_no_delay,7,F,C,22.010223403330727,0.0,True
heuristic_no_delay,7,C,G,75.57894807848994,0.0,True
heuristic_no_delay,7,G,C,75.57894807848994,0.0,True
heuristic_no_delay,7,C,I,44.18562402776694,4.96921177879121,True
heuristic_no_delay,7,I,C,44.18562402776694,4.96921177879121,True
heuristic_no_delay,7,C,J,58.36512218414315,0.0,True
heuristic_no_delay,7,J,C,58.36512218414315,0.0,True
heuristic_no_delay,7,C,M,38.08965362308838,0.0,True
heuristic_no_delay,7,M,C,38.08965362308838,0.0,True
heuristic_no_delay,7,C,N,29.578950315200476,0.0,True
heuristic_no_delay,7,N,C,29.578950315200476,0.0,True
heuristic_no_delay,7,D,F,50.00955449915601,8.056943309131281,True
heuristic_no_delay,7,F,D,50.00955449915601,8.056943309131281,True
heuristic_no_delay,7,D,H,49.64356187171657,0.0,True
heuristic_no_delay,7,H,D,49.64356187171657,0.0,True
heuristic_no_delay,7,D,I,56.30000529431061,0.0,True
heuristic_no_delay,7,I,D,56.30000529431061,0.0,True
heuristic_no_delay,7,D,J,51.991763189828205,0.0,True
heuristic_no_delay,7,J,D,51.991763189828205,0.0,True
heuristic_no_delay,7,D,K,71.00359978351344,0.0,True
heuristic_no_delay,7,K,D,71.00359978351344,0.0,True
heuristic_no_delay,7,D,L,53.58103919101485,8.056943309131281,True
heuristic_no_delay,7,L,D,53.58103919101485,8.056943309131281,True
heuristic_no_delay,7,D,M,37.680019342175804,0.0,True
heuristic_no_delay,7,M,D,37.680019342175804,0.0,True
heuristic_no_delay,7,E,G,78.60474135603619,4.306135258436866,True
heuristic_no_delay,7,G,E,78.60474135603619,4.306135258436866,True
heuristic_no_delay,7,E,H,36.58939244936226,4.306135258436866,True
heuristic_no_delay,7,H,E,36.58939244936226,4.306135258436866,True
heuristic_no_delay,7,E,M,65.45782694655597,0.0,True
heuristic_no_delay,7,M,E,65.45782694655597,0.0,True
heuristic_no_delay,7,E,N,76.22045536508304,0.0,True
heuristic_no_delay,7,N,E,76.22045536508304,0.0,True
heuristic_no_delay,7,F,G,60.462953806762215,0.0,True
heuristic_no_delay,7,G,F,60.462953806762215,0.0,True
heuristic_no_delay,7,F,I,22.296014438276494,0.0,True
heuristic_no_delay,7,I,F,22.296014438276494,0.0,True
heuristic_no_delay,7,F,J,62.2360774065752,0.0,True
heuristic_no_delay,7,J,F,62.2360774065752,0.0,True
heuristic_no_delay,7,F,K,41.6604604610538,0.0,False
heuristic_no_delay,7,K,F,41.6604604610538,0.0,False
heuristic_no_delay,7,F,M,57.44398512492053,0.0,True
heuristic_no_delay,7,M,F,57.44398512492053,0.0,True
heuristic_no_delay,7,F,N,27.045250471953022,0.0,True
heuristic_no_delay,7,N,F,27.045250471953022,0.0,True
heuristic_no_delay,7,G,K,78.74716441760097,0.0,True
heuristic_no_delay,7,K,G,78.74716441760097,0.0,True
heuristic_no_delay,7,G,M,60.09275267868955,0.0,True
heuristic_no_delay,7,M,G,60.09275267868955,0.0,True
heuristic_no_delay,7,H,I,33.04691391907383,0.0,True
heuristic_no_delay,7,I,H,33.04691391907383,0.0,True
heuristic_no_delay,7,H,J,38.442486491492815,0.0,True
heuristic_no_delay,7,J,H,38.442486491492815,0.0,True
heuristic_no_delay,7,H,N,73.41548381854531,0.0,True
heuristic_no_delay,7,N,H,73.41548381854531,0.0,True
heuristic_no_delay,7,H,O,57.81407709762046,0.0,True
heuristic_no_delay,7,O,H,57.81407709762046,0.0,True
heuristic_no_delay,7,I,K,34.73124898620571,0.0,True
heuristic_no_delay,7,K,I,34.73124898620571,0.0,True
heuristic_no_delay,7,I,M,25.83376567621533,0.0,True
heuristic_no_delay,7,M,I,25.83376567621533,0.0,True
heuristic_no_delay,7,I,N,73.67238894587685,0.0,True
heuristic_no_delay,7,N,I,73.67238894587685,0.0,True
heuristic_no_delay,7,J,M,45.71898067977815,0.0,True
heuristic_no_delay,7,M,J,45.71898067977815,0.0,True
heuristic_no_delay,7,J,N,74.57414460097336,0.0,True
heuristic_no_delay,7,N,J,74.57414460097336,0.0,True
heuristic_no_delay,7,K,N,60.455023308662746,0.0,True
heuristic_no_delay,7,N,K,60.455023308662746,0.0,True
heuristic_no_delay,7,L,N,58.51563433155407,0.0,True
heuristic_no_delay,7,N,L,58.51563433155407,0.0,True
heuristic_no_delay,7,L,O,31.957596703122682,0.0,True
heuristic_no_delay,7,O,L,31.957596703122682,0.0,True
heuristic_no_delay,7,M,N,24.222988214297434,0.0,True
heuristic_no_delay,7,N,M,24.222988214297434,0.0,True
heuristic_no_delay,7,M,O,46.2872183609134,0.0,True
heuristic_no_delay,7,O,M,46.2872183609134,0.0,True
heuristic_no_delay,7,N,O,68.93996285423216,0.0,True
heuristic_no_delay,7,O,N,68.93996285423216,0.0,True
heuristic_no_delay,8,A,B,35.970423384352436,0.0,True
heuristic_no_delay,8,B,A,35.970423384352436,0.0,True
heuristic_no_delay,8,A,D,39.04273505109231,0.0,True
heuristic_no_delay,8,D,A,39.04273505109231,0.0,True
heuristic_no_delay,8,A,G,31.33813920709726,0.0,True
heuristic_no_delay,8,G,A,31.33813920709726,0.0,True
heuristic_no_delay,8,B,C,33.6332662421983,0.0,True
heuristic_no_delay,8,C,B,33.6332662421983,0.0,True
heuristic_no_delay,8,B,D,74.64873706223574,0.0,True
heuristic_no_delay,8,D,B,74.64873706223574,0.0,True
heuristic_no_delay,8,B,E,32.55523914133637,0.0,True
heuristic_no_delay,8,E,B,32.55523914133637,0.0,True
heuristic_no_delay,8,B,K,73.2530125308891,0.0,True
heuristic_no_delay,8,K,B,73.2530125308891,0.0,True
heuristic_no_delay,8,B,N,42.064380090612865,0.0,True
heuristic_no_delay,8,N,B,42.064380090612865,0.0,True
heuristic_no_delay,8,C,D,78.70086437048818,0.0,True
heuristic_no_delay,8,D,C,78.70086437048818,0.0,True
heuristic_no_delay,8,C,E,63.54952197056993,0.0,True
heuristic_no_delay,8,E,C,63.54952197056993,0.0,True
heuristic_no_delay,8,C,F,22.010223403330727,0.0,True
heuristic_no_delay,8,F,C,22.010223403330727,0.0,True
heuristic_no_delay,8,C,G,75.57894807848994,0.0,True
heuristic_no_delay,8,G,C,75.57894807848994,0.0,True
heuristic_no_delay,8,C,I,44.18562402776694,4.96921177879121,True
heuristic_no_delay,8,I,C,44.18562402776694,4.96921177879121,True
heuristic_no_delay,8,C,J,58.36512218414315,0.0,True
heuristic_no_delay,8,J,C,58.36512218414315,0.0,True
heuristic_no_delay,8,C,M,38.08965362308838,0.0,True
heuristic_no_delay,8,M,C,38.08965362308838,0.0,True
heuristic_no_delay,8,C,N,29.578950315200476,0.0,True
heuristic_no_delay,8,N,C,29.578950315200476,0.0,True
heuristic_no_delay,8,D,F,50.00955449915601,8.056943309131281,True
heuristic_no_delay,8,F,D,50.00955449915601,8.056943309131281,True
heuristic_no_delay,8,D,H,49.64356187171657,0.0,True
heuristic_no_delay,8,H,D,49.64356187171657,0.0,True
heuristic_no_delay,8,D,I,56.30000529431061,0.0,True
heuristic_no_delay,8,I,D,56.30000529431061,0.0,True
heuristic_no_delay,8,D,J,51.991763189828205,0.0,True
heuristic_no_delay,8,J,D,51.991763189828205,0.0,True
heuristic_no_delay,8,D,K,71.00359978351344,0.0,True
heuristic_no_delay,8,K,D,71.00359978351344,0.0,True
heuristic_no_delay,8,D,L,53.58103919101485,8.056943309131281,True
heuristic_no_delay,8,L,D,53.58103919101485,8.056943309131281,True
heuristic_no_delay,8,D,M,37.680019342175804,0.0,True
heuristic_no_delay,8,M,D,37.680019342175804,0.0,True
heuristic_no_delay,8,E,G,78.60474135603619,4.306135258436866,True
heuristic_no_delay,8,G,E,78.60474135603619,4.306135258436866,True
heuristic_no_delay,8,E,H,36.58939244936226,4.306135258436866,True
