,"('C', 'C')","('C', 'E')","('C', 'G')","('C', 'I')","('C', 'F')","('C', 'D')","('C', 'B')","('C', 'H')","('C', 'A')","('C', 'J')","('E', 'C')","('E', 'E')","('E', 'G')","('E', 'I')","('E', 'F')","('E', 'D')","('E', 'B')","('E', 'H')","('E', 'A')","('E', 'J')","('G', 'C')","('G', 'E')","('G', 'G')","('G', 'I')","('G', 'F')","('G', 'D')","('G', 'B')","('G', 'H')","('G', 'A')","('G', 'J')","('I', 'C')","('I', 'E')","('I', 'G')","('I', 'I')","('I', 'F')","('I', 'D')","('I', 'B')","('I', 'H')","('I', 'A')","('I', 'J')","('F', 'C')","('F', 'E')","('F', 'G')","('F', 'I')","('F', 'F')","('F', 'D')","('F', 'B')","('F', 'H')","('F', 'A')","('F', 'J')","('D', 'C')","('D', 'E')","('D', 'G')","('D', 'I')","('D', 'F')","('D', 'D')","('D', 'B')","('D', 'H')","('D', 'A')","('D', 'J')","('B', 'C')","('B', 'E')","('B', 'G')","('B', 'I')","('B', 'F')","('B', 'D')","('B', 'B')","('B', 'H')","('B', 'A')","('B', 'J')","('H', 'C')","('H', 'E')","('H', 'G')","('H', 'I')","('H', 'F')","('H', 'D')","('H', 'B')","('H', 'H')","('H', 'A')","('H', 'J')","('A', 'C')","('A', 'E')","('A', 'G')","('A', 'I')","('A', 'F')","('A', 'D')","('A', 'B')","('A', 'H')","('A', 'A')","('A', 'J')","('J', 'C')","('J', 'E')","('J', 'G')","('J', 'I')","('J', 'F')","('J', 'D')","('J', 'B')","('J', 'H')","('J', 'A')","('J', 'J')"
84,,5.96716376833464,12.297317866938178,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,12.415504997598328,,5.96716376833464,,13.341104266407502,0.0,7.779736031100921,13.85451747936807,9.492090462838537,8.701809671168826,0.0,14.366545877124942,12.297317866938178,13.341104266407502,,0.0,5.714025095785483,5.69555148823741,,11.881619584333132,10.904925124490397,12.759999115462449,5.788001980784582,0.0,0.0,,7.448109251514262,14.852215206607578,7.7787134167164185,13.218025940068083,7.326608933907396,7.109828435863265,11.037260313668911,7.779736031100921,5.714025095785483,7.448109251514262,,0.0,,0.0,13.921795677048454,8.794554417576478,6.022102765198487,13.85451747936807,5.69555148823741,14.852215206607578,0.0,,10.449414806032166,7.278982756515468,0.0,13.664836667552699,,9.492090462838537,,7.7787134167164185,,10.449414806032166,,11.981393949882268,,,6.248261628532093,8.701809671168826,11.881619584333132,13.218025940068083,0.0,7.278982756515468,11.981393949882268,,5.297972194380703,,12.415504997598328,0.0,10.904925124490397,7.326608933907396,13.921795677048454,0.0,,5.297972194380703,,5.265359696838637,,14.366545877124942,12.759999115462449,7.109828435863265,8.794554417576478,13.664836667552699,,,5.265359696838637,
85,,5.96716376833464,12.297317866938178,5.788001980784582,11.037260313668911,6.022102765198487,0.0,6.248261628532093,12.415504997598328,,5.96716376833464,,13.341104266407502,0.0,7.779736031100921,13.85451747936807,9.492090462838537,8.701809671168826,0.0,14.366545877124942,12.297317866938178,13.341104266407502,,0.0,5.714025095785483,5.69555148823741,,11.881619584333132,10.904925124490397,12.759999115462449,5.788001980784582,0.0,0.0,,7.448109251514262,14.852215206607578,7.7787134167164185,13.218025940068083,7.326608933907396,7.109828435863265,11.037260313668911,7.779736031100921,5.714025095785483,7.448109251514262,,0.0,13.094304566778266,0.0,13.921795677048454,8.794554417576478,6.022102765198487,13.85451747936807,5.69555148823741,14.852215206607578,0.0,,10.449414806032166,7.278982756515468,0.0,13.664836667552699,0.0,9.492090462838537,,7.7787134167164185,13.094304566778266,10.449414806032166,,11.981393949882268,,,6.248261628532093,8.701809671168826,11.881619584333132,13.218025940068083,0.0,7.278982756515468,11.981393949882268,,5.297972194380703,,12.415504997598328,0.0,10.904925124490397,7.326608933907396,13.921795677048454,0.0,,5.297972194380703,,5.265359696838637,,14.366545877124942,12.759999115462449,7.109828435863265,8.794554417576478,13.664836667552699,,,5.265359696838637,
86,,5.96716376833464,12.297317866938178,5.788001980784582,11.037260313668911,6.022102765198487,0.0,6.248261628532093,12.415504997598328,,5.96716376833464,,13.341104266407502,0.0,7.779736031100921,13.85451747936807,9.492090462838537,8.701809671168826,0.0,14.366545877124942,12.297317866938178,13.341104266407502,,0.0,5.714025095785483,5.69555148823741,,11.881619584333132,10.904925124490397,12.759999115462449,5.788001980784582,0.0,0.0,,7.448109251514262,14.852215206607578,7.7787134167164185,13.218025940068083,7.326608933907396,7.109828435863265,11.037260313668911,7.779736031100921,5.714025095785483,7.448109251514262,,0.0,13.094304566778266,0.0,,8.794554417576478,6.022102765198487,13.85451747936807,5.69555148823741,14.852215206607578,0.0,,10.449414806032166,7.278982756515468,0.0,13.664836667552699,0.0,9.492090462838537,,7.7787134167164185,13.094304566778266,10.449414806032166,,11.981393949882268,,,6.248261628532093,8.701809671168826,11.881619584333132,13.218025940068083,0.0,7.278982756515468,11.981393949882268,,5.297972194380703,,12.415504997598328,0.0,10.904925124490397,7.326608933907396,,0.0,,5.297972194380703,,5.265359696838637,,14.366545877124942,12.759999115462449,7.109828435863265,8.794554417576478,13.664836667552699,,,5.265359696838637,
87,,5.96716376833464,12.297317866938178,5.788001980784582,11.037260313668911,6.022102765198487,0.0,6.248261628532093,12.415504997598328,,5.96716376833464,,13.341104266407502,0.0,7.779736031100921,13.85451747936807,9.492090462838537,8.701809671168826,0.0,14.366545877124942,12.297317866938178,13.341104266407502,,0.0,5.714025095785483,5.69555148823741,,11.881619584333132,10.904925124490397,12.759999115462449,5.788001980784582,0.0,0.0,,7.448109251514262,14.852215206607578,7.7787134167164185,13.218025940068083,7.326608933907396,7.109828435863265,11.037260313668911,7.779736031100921,5.714025095785483,7.448109251514262,,0.0,13.094304566778266,0.0,13.921795677048454,,6.022102765198487,13.85451747936807,5.69555148823741,14.852215206607578,0.0,,10.449414806032166,7.278982756515468,0.0,13.664836667552699,0.0,9.492090462838537,,7.7787134167164185,13.094304566778266,10.449414806032166,,11.981393949882268,,,6.248261628532093,8.701809671168826,11.881619584333132,13.218025940068083,0.0,7.278982756515468,11.981393949882268,,5.297972194380703,,12.415504997598328,0.0,10.904925124490397,7.326608933907396,13.921795677048454,0.0,,5.297972194380703,,5.265359696838637,,14.366545877124942,12.759999115462449,7.109828435863265,,13.664836667552699,,,5.265359696838637,
88,,5.96716376833464,12.297317866938178,5.788001980784582,11.037260313668911,6.022102765198487,0.0,6.248261628532093,12.415504997598328,,5.96716376833464,,13.341104266407502,0.0,7.779736031100921,13.85451747936807,9.492090462838537,8.701809671168826,0.0,14.366545877124942,12.297317866938178,13.341104266407502,,0.0,5.714025095785483,5.69555148823741,,11.881619584333132,10.904925124490397,12.759999115462449,5.788001980784582,0.0,0.0,,7.448109251514262,14.852215206607578,7.7787134167164185,13.218025940068083,7.326608933907396,7.109828435863265,11.037260313668911,7.779736031100921,5.714025095785483,7.448109251514262,,0.0,13.094304566778266,0.0,13.921795677048454,8.794554417576478,6.022102765198487,13.85451747936807,5.69555148823741,14.852215206607578,0.0,,10.449414806032166,7.278982756515468,0.0,13.664836667552699,0.0,9.492090462838537,,7.7787134167164185,13.094304566778266,10.449414806032166,,11.981393949882268,,,6.248261628532093,8.701809671168826,11.881619584333132,13.218025940068083,0.0,7.278982756515468,11.981393949882268,,5.297972194380703,,12.415504997598328,0.0,10.904925124490397,7.326608933907396,13.921795677048454,0.0,,5.297972194380703,,5.265359696838637,,14.366545877124942,12.759999115462449,7.109828435863265,8.794554417576478,13.664836667552699,,,5.265359696838637,
89,,5.96716376833464,12.297317866938178,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,12.415504997598328,,5.96716376833464,,13.341104266407502,11.701751743776933,7.779736031100921,13.85451747936807,9.492090462838537,8.701809671168826,0.0,14.366545877124942,12.297317866938178,13.341104266407502,,0.0,5.714025095785483,5.69555148823741,,11.881619584333132,10.904925124490397,12.759999115462449,5.788001980784582,11.701751743776933,0.0,,7.448109251514262,14.852215206607578,7.7787134167164185,,7.326608933907396,7.109828435863265,11.037260313668911,7.779736031100921,5.714025095785483,7.448109251514262,,0.0,13.094304566778266,0.0,13.921795677048454,8.794554417576478,6.022102765198487,13.85451747936807,5.69555148823741,14.852215206607578,0.0,,,7.278982756515468,0.0,13.664836667552699,,9.492090462838537,,7.7787134167164185,13.094304566778266,,,11.981393949882268,,,6.248261628532093,8.701809671168826,11.881619584333132,,0.0,7.278982756515468,11.981393949882268,,5.297972194380703,,12.415504997598328,0.0,10.904925124490397,7.326608933907396,13.921795677048454,0.0,,5.297972194380703,,5.265359696838637,,14.366545877124942,12.759999115462449,7.109828435863265,8.794554417576478,13.664836667552699,,,5.265359696838637,
90,,5.96716376833464,12.297317866938178,,11.037260313668911,6.022102765198487,,6.248261628532093,12.415504997598328,,5.96716376833464,,13.341104266407502,11.701751743776933,7.779736031100921,13.85451747936807,9.492090462838537,8.701809671168826,0.0,14.366545877124942,12.297317866938178,13.341104266407502,,0.0,5.714025095785483,5.69555148823741,,11.881619584333132,10.904925124490397,12.759999115462449,,11.701751743776933,0.0,,7.448109251514262,,7.7787134167164185,13.218025940068083,7.326608933907396,7.109828435863265,11.037260313668911,7.779736031100921,5.714025095785483,7.448109251514262,,,13.094304566778266,0.0,13.921795677048454,8.794554417576478,6.022102765198487,13.85451747936807,5.69555148823741,,,,10.449414806032166,7.278982756515468,0.0,13.664836667552699,,9.492090462838537,,7.7787134167164185,13.094304566778266,10.449414806032166,,,,,6.248261628532093,8.701809671168826,11.881619584333132,13.218025940068083,0.0,7.278982756515468,,,5.297972194380703,,12.415504997598328,0.0,10.904925124490397,7.326608933907396,13.921795677048454,0.0,,5.297972194380703,,5.265359696838637,,14.366545877124942,12.759999115462449,7.109828435863265,8.794554417576478,13.664836667552699,,,5.265359696838637,
91,,5.96716376833464,12.297317866938178,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,12.415504997598328,,5.96716376833464,,13.341104266407502,11.701751743776933,7.779736031100921,13.85451747936807,9.492090462838537,8.701809671168826,0.0,14.366545877124942,12.297317866938178,13.341104266407502,,0.0,5.714025095785483,5.69555148823741,,11.881619584333132,10.904925124490397,12.759999115462449,5.788001980784582,11.701751743776933,0.0,,7.448109251514262,,7.7787134167164185,13.218025940068083,7.326608933907396,7.109828435863265,11.037260313668911,7.779736031100921,5.714025095785483,7.448109251514262,,,13.094304566778266,0.0,13.921795677048454,8.794554417576478,6.022102765198487,13.85451747936807,5.69555148823741,,,,10.449414806032166,7.278982756515468,0.0,13.664836667552699,,9.492090462838537,,7.7787134167164185,13.094304566778266,10.449414806032166,,11.981393949882268,,,6.248261628532093,8.701809671168826,11.881619584333132,13.218025940068083,0.0,7.278982756515468,11.981393949882268,,5.297972194380703,,12.415504997598328,0.0,10.904925124490397,7.326608933907396,13.921795677048454,0.0,,5.297972194380703,,5.265359696838637,,14.366545877124942,12.759999115462449,7.109828435863265,8.794554417576478,13.664836667552699,,,5.265359696838637,
92,,5.96716376833464,12.297317866938178,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,12.415504997598328,,5.96716376833464,,13.341104266407502,11.701751743776933,7.779736031100921,13.85451747936807,9.492090462838537,8.701809671168826,0.0,14.366545877124942,12.297317866938178,13.341104266407502,,0.0,5.714025095785483,5.69555148823741,,11.881619584333132,10.904925124490397,12.759999115462449,5.788001980784582,11.701751743776933,0.0,,7.448109251514262,14.852215206607578,7.7787134167164185,13.218025940068083,7.326608933907396,7.109828435863265,11.037260313668911,7.779736031100921,5.714025095785483,7.448109251514262,,,13.094304566778266,0.0,13.921795677048454,8.794554417576478,6.022102765198487,13.85451747936807,5.69555148823741,14.852215206607578,,,10.449414806032166,7.278982756515468,0.0,13.664836667552699,,9.492090462838537,,7.7787134167164185,13.094304566778266,10.449414806032166,,11.981393949882268,,,6.248261628532093,8.701809671168826,11.881619584333132,13.218025940068083,0.0,7.278982756515468,11.981393949882268,,5.297972194380703,,12.415504997598328,0.0,10.904925124490397,7.326608933907396,13.921795677048454,0.0,,5.297972194380703,,5.265359696838637,,14.366545877124942,12.759999115462449,7.109828435863265,8.794554417576478,13.664836667552699,,,5.265359696838637,
93,,5.96716376833464,12.297317866938178,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,12.415504997598328,,5.96716376833464,,13.341104266407502,11.701751743776933,7.779736031100921,13.85451747936807,9.492090462838537,8.701809671168826,0.0,14.366545877124942,12.297317866938178,13.341104266407502,,0.0,5.714025095785483,5.69555148823741,,11.881619584333132,10.904925124490397,12.759999115462449,5.788001980784582,11.701751743776933,0.0,,7.448109251514262,14.852215206607578,7.7787134167164185,13.218025940068083,7.326608933907396,7.109828435863265,11.037260313668911,7.779736031100921,5.714025095785483,7.448109251514262,,,13.094304566778266,6.71138648198097,13.921795677048454,8.794554417576478,6.022102765198487,13.85451747936807,5.69555148823741,14.852215206607578,,,10.449414806032166,7.278982756515468,0.0,13.664836667552699,,9.492090462838537,,7.7787134167164185,13.094304566778266,10.449414806032166,,11.981393949882268,,,6.248261628532093,8.701809671168826,11.881619584333132,13.218025940068083,6.71138648198097,7.278982756515468,11.981393949882268,,5.297972194380703,,12.415504997598328,0.0,10.904925124490397,7.326608933907396,13.921795677048454,0.0,,5.297972194380703,,5.265359696838637,,14.366545877124942,12.759999115462449,7.109828435863265,8.794554417576478,13.664836667552699,,,5.265359696838637,
94,,5.96716376833464,12.297317866938178,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,12.415504997598328,,5.96716376833464,,,11.701751743776933,7.779736031100921,13.85451747936807,9.492090462838537,8.701809671168826,6.024951761715075,14.366545877124942,12.297317866938178,,,0.0,5.714025095785483,5.69555148823741,,11.881619584333132,10.904925124490397,12.759999115462449,5.788001980784582,11.701751743776933,0.0,,7.448109251514262,14.852215206607578,7.7787134167164185,13.218025940068083,7.326608933907396,7.109828435863265,11.037260313668911,7.779736031100921,5.714025095785483,7.448109251514262,,,13.094304566778266,6.71138648198097,13.921795677048454,8.794554417576478,6.022102765198487,13.85451747936807,5.69555148823741,14.852215206607578,,,10.449414806032166,7.278982756515468,7.232107381488228,13.664836667552699,,9.492090462838537,,7.7787134167164185,13.094304566778266,10.449414806032166,,11.981393949882268,,,6.248261628532093,8.701809671168826,11.881619584333132,13.218025940068083,6.71138648198097,7.278982756515468,11.981393949882268,,5.297972194380703,,12.415504997598328,6.024951761715075,10.904925124490397,7.326608933907396,13.921795677048454,7.232107381488228,,5.297972194380703,,5.265359696838637,,14.366545877124942,12.759999115462449,7.109828435863265,8.794554417576478,13.664836667552699,,,5.265359696838637,
95,,5.96716376833464,12.297317866938178,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,12.415504997598328,,5.96716376833464,,13.341104266407502,11.701751743776933,7.779736031100921,13.85451747936807,9.492090462838537,8.701809671168826,6.024951761715075,14.366545877124942,12.297317866938178,13.341104266407502,,0.0,5.714025095785483,5.69555148823741,,11.881619584333132,10.904925124490397,12.759999115462449,5.788001980784582,11.701751743776933,0.0,,7.448109251514262,14.852215206607578,7.7787134167164185,13.218025940068083,7.326608933907396,7.109828435863265,11.037260313668911,7.779736031100921,5.714025095785483,7.448109251514262,,,13.094304566778266,6.71138648198097,,8.794554417576478,6.022102765198487,13.85451747936807,5.69555148823741,14.852215206607578,,,10.449414806032166,7.278982756515468,7.232107381488228,13.664836667552699,,9.492090462838537,,7.7787134167164185,13.094304566778266,10.449414806032166,,11.981393949882268,,,6.248261628532093,8.701809671168826,11.881619584333132,13.218025940068083,6.71138648198097,7.278982756515468,11.981393949882268,,5.297972194380703,,12.415504997598328,6.024951761715075,10.904925124490397,7.326608933907396,,7.232107381488228,,5.297972194380703,,5.265359696838637,,14.366545877124942,12.759999115462449,7.109828435863265,8.794554417576478,13.664836667552699,,,5.265359696838637,
96,,5.96716376833464,12.297317866938178,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,12.415504997598328,,5.96716376833464,,13.341104266407502,11.701751743776933,7.779736031100921,13.85451747936807,9.492090462838537,,6.024951761715075,14.366545877124942,12.297317866938178,13.341104266407502,,0.0,5.714025095785483,5.69555148823741,,11.881619584333132,10.904925124490397,12.759999115462449,5.788001980784582,11.701751743776933,0.0,,7.448109251514262,14.852215206607578,7.7787134167164185,13.218025940068083,7.326608933907396,7.109828435863265,11.037260313668911,7.779736031100921,5.714025095785483,7.448109251514262,,,13.094304566778266,6.71138648198097,13.921795677048454,8.794554417576478,6.022102765198487,13.85451747936807,5.69555148823741,14.852215206607578,,,10.449414806032166,7.278982756515468,7.232107381488228,13.664836667552699,,9.492090462838537,,7.7787134167164185,13.094304566778266,10.449414806032166,,11.981393949882268,,,6.248261628532093,,11.881619584333132,13.218025940068083,6.71138648198097,7.278982756515468,11.981393949882268,,5.297972194380703,,12.415504997598328,6.024951761715075,10.904925124490397,7.326608933907396,13.921795677048454,7.232107381488228,,5.297972194380703,,5.265359696838637,,14.366545877124942,12.759999115462449,7.109828435863265,8.794554417576478,13.664836667552699,,,5.265359696838637,
97,,5.96716376833464,12.297317866938178,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,12.415504997598328,,5.96716376833464,,13.341104266407502,11.701751743776933,7.779736031100921,13.85451747936807,9.492090462838537,8.701809671168826,6.024951761715075,14.366545877124942,12.297317866938178,13.341104266407502,,0.0,5.714025095785483,5.69555148823741,,11.881619584333132,10.904925124490397,12.759999115462449,5.788001980784582,11.701751743776933,0.0,,7.448109251514262,14.852215206607578,7.7787134167164185,13.218025940068083,,7.109828435863265,11.037260313668911,7.779736031100921,5.714025095785483,7.448109251514262,,,13.094304566778266,6.71138648198097,13.921795677048454,8.794554417576478,6.022102765198487,13.85451747936807,5.69555148823741,14.852215206607578,,,,7.278982756515468,7.232107381488228,13.664836667552699,,9.492090462838537,,7.7787134167164185,13.094304566778266,,,11.981393949882268,,,6.248261628532093,8.701809671168826,11.881619584333132,13.218025940068083,6.71138648198097,7.278982756515468,11.981393949882268,,5.297972194380703,,12.415504997598328,6.024951761715075,10.904925124490397,,13.921795677048454,7.232107381488228,,5.297972194380703,,5.265359696838637,,14.366545877124942,12.759999115462449,7.109828435863265,8.794554417576478,13.664836667552699,,,5.265359696838637,
98,,5.96716376833464,12.297317866938178,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,12.415504997598328,,5.96716376833464,,13.341104266407502,11.701751743776933,7.779736031100921,13.85451747936807,9.492090462838537,8.701809671168826,6.024951761715075,14.366545877124942,12.297317866938178,13.341104266407502,,11.846142509898744,5.714025095785483,5.69555148823741,,11.881619584333132,,,5.788001980784582,11.701751743776933,11.846142509898744,,7.448109251514262,14.852215206607578,7.7787134167164185,13.218025940068083,7.326608933907396,7.109828435863265,11.037260313668911,7.779736031100921,5.714025095785483,7.448109251514262,,,13.094304566778266,6.71138648198097,13.921795677048454,8.794554417576478,6.022102765198487,13.85451747936807,5.69555148823741,14.852215206607578,,,10.449414806032166,7.278982756515468,7.232107381488228,13.664836667552699,,9.492090462838537,,7.7787134167164185,13.094304566778266,10.449414806032166,,11.981393949882268,,,6.248261628532093,8.701809671168826,11.881619584333132,13.218025940068083,6.71138648198097,7.278982756515468,11.981393949882268,,5.297972194380703,,12.415504997598328,6.024951761715075,,7.326608933907396,13.921795677048454,7.232107381488228,,5.297972194380703,,5.265359696838637,,14.366545877124942,,7.109828435863265,8.794554417576478,13.664836667552699,,,5.265359696838637,
99,,5.96716376833464,12.297317866938178,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,12.415504997598328,,5.96716376833464,,13.341104266407502,11.701751743776933,7.779736031100921,13.85451747936807,9.492090462838537,8.701809671168826,6.024951761715075,,12.297317866938178,13.341104266407502,,11.846142509898744,5.714025095785483,5.69555148823741,,11.881619584333132,10.904925124490397,12.759999115462449,5.788001980784582,11.701751743776933,11.846142509898744,,7.448109251514262,14.852215206607578,7.7787134167164185,13.218025940068083,7.326608933907396,7.109828435863265,11.037260313668911,7.779736031100921,5.714025095785483,7.448109251514262,,,13.094304566778266,6.71138648198097,13.921795677048454,8.794554417576478,6.022102765198487,13.85451747936807,5.69555148823741,14.852215206607578,,,10.449414806032166,7.278982756515468,7.232107381488228,13.664836667552699,,9.492090462838537,,7.7787134167164185,13.094304566778266,10.449414806032166,,11.981393949882268,,,6.248261628532093,8.701809671168826,11.881619584333132,13.218025940068083,6.71138648198097,7.278982756515468,11.981393949882268,,5.297972194380703,,12.415504997598328,6.024951761715075,10.904925124490397,7.326608933907396,13.921795677048454,7.232107381488228,,5.297972194380703,,5.265359696838637,,,12.759999115462449,7.109828435863265,8.794554417576478,13.664836667552699,,,5.265359696838637,
