,"('J', 'J')","('J', 'C')","('J', 'H')","('J', 'G')","('J', 'E')","('J', 'B')","('J', 'A')","('J', 'I')","('J', 'F')","('J', 'D')","('C', 'J')","('C', 'C')","('C', 'H')","('C', 'G')","('C', 'E')","('C', 'B')","('C', 'A')","('C', 'I')","('C', 'F')","('C', 'D')","('H', 'J')","('H', 'C')","('H', 'H')","('H', 'G')","('H', 'E')","('H', 'B')","('H', 'A')","('H', 'I')","('H', 'F')","('H', 'D')","('G', 'J')","('G', 'C')","('G', 'H')","('G', 'G')","('G', 'E')","('G', 'B')","('G', 'A')","('G', 'I')","('G', 'F')","('G', 'D')","('E', 'J')","('E', 'C')","('E', 'H')","('E', 'G')","('E', 'E')","('E', 'B')","('E', 'A')","('E', 'I')","('E', 'F')","('E', 'D')","('B', 'J')","('B', 'C')","('B', 'H')","('B', 'G')","('B', 'E')","('B', 'B')","('B', 'A')","('B', 'I')","('B', 'F')","('B', 'D')","('A', 'J')","('A', 'C')","('A', 'H')","('A', 'G')","('A', 'E')","('A', 'B')","('A', 'A')","('A', 'I')","('A', 'F')","('A', 'D')","('I', 'J')","('I', 'C')","('I', 'H')","('I', 'G')","('I', 'E')","('I', 'B')","('I', 'A')","('I', 'I')","('I', 'F')","('I', 'D')","('F', 'J')","('F', 'C')","('F', 'H')","('F', 'G')","('F', 'E')","('F', 'B')","('F', 'A')","('F', 'I')","('F', 'F')","('F', 'D')","('D', 'J')","('D', 'C')","('D', 'H')","('D', 'G')","('D', 'E')","('D', 'B')","('D', 'A')","('D', 'I')","('D', 'F')","('D', 'D')"
83,,,,12.759999115462449,14.366545877124942,,5.265359696838637,7.109828435863265,8.794554417576478,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,0.0,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,5.714025095785483,0.0,14.366545877124942,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,7.779736031100921,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,7.326608933907396,13.921795677048454,0.0,7.109828435863265,5.788001980784582,13.218025940068083,0.0,0.0,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,8.794554417576478,11.037260313668911,0.0,5.714025095785483,7.779736031100921,,13.921795677048454,7.448109251514262,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,0.0,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
84,,,,12.759999115462449,14.366545877124942,,5.265359696838637,7.109828435863265,8.794554417576478,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,0.0,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,5.714025095785483,5.69555148823741,14.366545877124942,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,7.779736031100921,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,7.326608933907396,13.921795677048454,0.0,7.109828435863265,5.788001980784582,13.218025940068083,0.0,0.0,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,8.794554417576478,11.037260313668911,0.0,5.714025095785483,7.779736031100921,,13.921795677048454,7.448109251514262,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,5.69555148823741,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
85,,,,12.759999115462449,14.366545877124942,,5.265359696838637,7.109828435863265,8.794554417576478,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,0.0,12.415504997598328,5.788001980784582,,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,5.714025095785483,5.69555148823741,14.366545877124942,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,7.779736031100921,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,7.326608933907396,13.921795677048454,0.0,7.109828435863265,5.788001980784582,13.218025940068083,0.0,0.0,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,8.794554417576478,,0.0,5.714025095785483,7.779736031100921,,13.921795677048454,7.448109251514262,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,5.69555148823741,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
86,,,,12.759999115462449,14.366545877124942,,5.265359696838637,7.109828435863265,8.794554417576478,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,0.0,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,,,5.297972194380703,13.218025940068083,0.0,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,5.714025095785483,5.69555148823741,14.366545877124942,5.96716376833464,,13.341104266407502,,9.492090462838537,0.0,0.0,7.779736031100921,13.85451747936807,,0.0,,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,7.326608933907396,13.921795677048454,0.0,7.109828435863265,5.788001980784582,13.218025940068083,0.0,0.0,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,8.794554417576478,11.037260313668911,0.0,5.714025095785483,7.779736031100921,,13.921795677048454,7.448109251514262,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,5.69555148823741,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
87,,,,12.759999115462449,14.366545877124942,,5.265359696838637,7.109828435863265,8.794554417576478,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,0.0,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,,0.0,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,5.714025095785483,5.69555148823741,14.366545877124942,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,7.326608933907396,13.921795677048454,0.0,7.109828435863265,5.788001980784582,,0.0,0.0,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,8.794554417576478,11.037260313668911,0.0,5.714025095785483,,,13.921795677048454,7.448109251514262,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,5.69555148823741,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
88,,,,12.759999115462449,14.366545877124942,,5.265359696838637,7.109828435863265,8.794554417576478,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,0.0,12.415504997598328,,,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,,13.218025940068083,0.0,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,5.714025095785483,5.69555148823741,14.366545877124942,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,7.779736031100921,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,,10.904925124490397,0.0,,,7.326608933907396,13.921795677048454,0.0,7.109828435863265,,13.218025940068083,0.0,0.0,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,8.794554417576478,,0.0,5.714025095785483,7.779736031100921,,13.921795677048454,7.448109251514262,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,5.69555148823741,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
89,,,,12.759999115462449,14.366545877124942,,5.265359696838637,7.109828435863265,8.794554417576478,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,,12.415504997598328,5.788001980784582,,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,5.714025095785483,5.69555148823741,14.366545877124942,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,11.701751743776933,7.779736031100921,13.85451747936807,,,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,7.326608933907396,,0.0,7.109828435863265,5.788001980784582,13.218025940068083,0.0,11.701751743776933,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,8.794554417576478,,0.0,5.714025095785483,7.779736031100921,,,7.448109251514262,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,5.69555148823741,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
90,,,,12.759999115462449,14.366545877124942,,5.265359696838637,7.109828435863265,8.794554417576478,13.664836667552699,,,,,5.96716376833464,,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,12.759999115462449,,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,5.714025095785483,5.69555148823741,14.366545877124942,5.96716376833464,8.701809671168826,13.341104266407502,,,0.0,11.701751743776933,7.779736031100921,13.85451747936807,,,11.981393949882268,,,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,7.326608933907396,13.921795677048454,0.0,7.109828435863265,5.788001980784582,13.218025940068083,0.0,11.701751743776933,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,8.794554417576478,11.037260313668911,0.0,5.714025095785483,7.779736031100921,,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,5.69555148823741,13.85451747936807,10.449414806032166,0.0,14.852215206607578,,
91,,,,12.759999115462449,14.366545877124942,,5.265359696838637,7.109828435863265,8.794554417576478,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,5.714025095785483,5.69555148823741,14.366545877124942,5.96716376833464,,13.341104266407502,,9.492090462838537,0.0,11.701751743776933,7.779736031100921,13.85451747936807,,,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,7.326608933907396,13.921795677048454,0.0,7.109828435863265,5.788001980784582,13.218025940068083,0.0,11.701751743776933,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,8.794554417576478,11.037260313668911,0.0,5.714025095785483,7.779736031100921,,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,5.69555148823741,13.85451747936807,10.449414806032166,0.0,14.852215206607578,,
92,,,,,14.366545877124942,,5.265359696838637,7.109828435863265,,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,,12.297317866938178,,,13.341104266407502,,10.904925124490397,0.0,,5.69555148823741,14.366545877124942,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,11.701751743776933,7.779736031100921,13.85451747936807,,,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,7.326608933907396,13.921795677048454,0.0,7.109828435863265,5.788001980784582,13.218025940068083,0.0,11.701751743776933,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,,11.037260313668911,0.0,,7.779736031100921,,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,5.69555148823741,13.85451747936807,10.449414806032166,0.0,14.852215206607578,,
93,,,,12.759999115462449,14.366545877124942,,5.265359696838637,7.109828435863265,8.794554417576478,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,6.71138648198097,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,,0.0,5.714025095785483,5.69555148823741,14.366545877124942,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,11.701751743776933,7.779736031100921,13.85451747936807,,,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,,0.0,,,7.326608933907396,13.921795677048454,0.0,7.109828435863265,5.788001980784582,13.218025940068083,0.0,11.701751743776933,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,8.794554417576478,11.037260313668911,6.71138648198097,5.714025095785483,7.779736031100921,,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,5.69555148823741,13.85451747936807,10.449414806032166,0.0,14.852215206607578,,
94,,,,12.759999115462449,14.366545877124942,,5.265359696838637,7.109828435863265,8.794554417576478,13.664836667552699,,,6.248261628532093,,5.96716376833464,,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,6.71138648198097,7.278982756515468,12.759999115462449,,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,5.714025095785483,5.69555148823741,14.366545877124942,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,6.024951761715075,11.701751743776933,7.779736031100921,13.85451747936807,,,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,6.024951761715075,,,7.326608933907396,13.921795677048454,7.232107381488228,7.109828435863265,5.788001980784582,13.218025940068083,0.0,11.701751743776933,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,8.794554417576478,11.037260313668911,6.71138648198097,5.714025095785483,7.779736031100921,,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,5.69555148823741,13.85451747936807,10.449414806032166,7.232107381488228,14.852215206607578,,
95,,,,12.759999115462449,14.366545877124942,,5.265359696838637,7.109828435863265,8.794554417576478,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,6.71138648198097,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,5.714025095785483,5.69555148823741,14.366545877124942,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,6.024951761715075,11.701751743776933,7.779736031100921,13.85451747936807,,,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,6.024951761715075,,,7.326608933907396,13.921795677048454,7.232107381488228,7.109828435863265,5.788001980784582,13.218025940068083,0.0,11.701751743776933,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,8.794554417576478,11.037260313668911,6.71138648198097,5.714025095785483,7.779736031100921,,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,5.69555148823741,13.85451747936807,10.449414806032166,7.232107381488228,14.852215206607578,,
96,,,,12.759999115462449,14.366545877124942,,5.265359696838637,7.109828435863265,,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,,11.981393949882268,5.297972194380703,13.218025940068083,6.71138648198097,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,,0.0,5.714025095785483,5.69555148823741,14.366545877124942,5.96716376833464,,13.341104266407502,,9.492090462838537,6.024951761715075,11.701751743776933,7.779736031100921,13.85451747936807,,,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,,5.265359696838637,12.415504997598328,5.297972194380703,,6.024951761715075,,,7.326608933907396,13.921795677048454,7.232107381488228,7.109828435863265,5.788001980784582,13.218025940068083,0.0,11.701751743776933,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,,11.037260313668911,6.71138648198097,5.714025095785483,7.779736031100921,,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,5.69555148823741,13.85451747936807,,7.232107381488228,14.852215206607578,,
97,,,,12.759999115462449,14.366545877124942,,5.265359696838637,7.109828435863265,8.794554417576478,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,6.71138648198097,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,5.714025095785483,5.69555148823741,14.366545877124942,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,6.024951761715075,11.701751743776933,7.779736031100921,13.85451747936807,,,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,6.024951761715075,,,7.326608933907396,13.921795677048454,7.232107381488228,7.109828435863265,5.788001980784582,13.218025940068083,0.0,11.701751743776933,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,8.794554417576478,11.037260313668911,6.71138648198097,5.714025095785483,7.779736031100921,,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,5.69555148823741,13.85451747936807,10.449414806032166,7.232107381488228,14.852215206607578,,
98,,,,12.759999115462449,14.366545877124942,,5.265359696838637,7.109828435863265,8.794554417576478,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,6.71138648198097,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,11.846142509898744,5.714025095785483,5.69555148823741,14.366545877124942,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,6.024951761715075,11.701751743776933,7.779736031100921,13.85451747936807,,,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,6.024951761715075,,,7.326608933907396,13.921795677048454,7.232107381488228,7.109828435863265,5.788001980784582,13.218025940068083,11.846142509898744,11.701751743776933,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,8.794554417576478,11.037260313668911,6.71138648198097,5.714025095785483,7.779736031100921,,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,5.69555148823741,13.85451747936807,10.449414806032166,7.232107381488228,14.852215206607578,,
99,,,,12.759999115462449,14.366545877124942,,5.265359696838637,7.109828435863265,8.794554417576478,13.664836667552699,,,,12.297317866938178,5.96716376833464,,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,6.71138648198097,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,11.846142509898744,5.714025095785483,5.69555148823741,14.366545877124942,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,6.024951761715075,11.701751743776933,7.779736031100921,13.85451747936807,,,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,6.024951761715075,,,7.326608933907396,13.921795677048454,7.232107381488228,7.109828435863265,5.788001980784582,13.218025940068083,11.846142509898744,11.701751743776933,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,8.794554417576478,11.037260313668911,6.71138648198097,5.714025095785483,7.779736031100921,,13.921795677048454,7.448109251514262,,,13.664836667552699,6.022102765198487,7.278982756515468,5.69555148823741,13.85451747936807,10.449414806032166,7.232107381488228,14.852215206607578,,
